iter	F1	Logloss	Accuracy	Precision	Recall
414	0.6820512821	0.3952870284	0.845	0.8866666667	0.5541666667
415	0.6820512821	0.3950126215	0.845	0.8866666667	0.5541666667
416	0.6820512821	0.3949368086	0.845	0.8866666667	0.5541666667
417	0.6820512821	0.3949294012	0.845	0.8866666667	0.5541666667
418	0.6820512821	0.3944466288	0.845	0.8866666667	0.5541666667
419	0.6820512821	0.394304345	0.845	0.8866666667	0.5541666667
420	0.6854219949	0.3941190856	0.84625	0.8874172185	0.5583333333
421	0.6854219949	0.3938733371	0.84625	0.8874172185	0.5583333333
422	0.6854219949	0.3938625987	0.84625	0.8874172185	0.5583333333
423	0.6887755102	0.3936910959	0.8475	0.8881578947	0.5625
424	0.6887755102	0.3935148171	0.8475	0.8881578947	0.5625
425	0.6887755102	0.3933270746	0.8475	0.8881578947	0.5625
426	0.6887755102	0.3931633902	0.8475	0.8881578947	0.5625
427	0.6887755102	0.3929206061	0.8475	0.8881578947	0.5625
428	0.6921119593	0.3924992561	0.84875	0.8888888889	0.5666666667
429	0.6921119593	0.3922192837	0.84875	0.8888888889	0.5666666667
430	0.6921119593	0.3921756522	0.84875	0.8888888889	0.5666666667
431	0.6921119593	0.3920764028	0.84875	0.8888888889	0.5666666667
432	0.6921119593	0.3919086101	0.84875	0.8888888889	0.5666666667
433	0.6921119593	0.3915930405	0.84875	0.8888888889	0.5666666667
434	0.6921119593	0.3913750344	0.84875	0.8888888889	0.5666666667
435	0.6903553299	0.391141699	0.8475	0.8831168831	0.5666666667
436	0.6903553299	0.3909344802	0.8475	0.8831168831	0.5666666667
437	0.6903553299	0.3908634558	0.8475	0.8831168831	0.5666666667
438	0.6921119593	0.3907194725	0.84875	0.8888888889	0.5666666667
439	0.6887755102	0.3903855879	0.8475	0.8881578947	0.5625
440	0.6921119593	0.3901399544	0.84875	0.8888888889	0.5666666667
441	0.6954314721	0.3899437575	0.85	0.8896103896	0.5708333333
442	0.6954314721	0.3897684037	0.85	0.8896103896	0.5708333333
443	0.6921119593	0.3896082972	0.84875	0.8888888889	0.5666666667
444	0.6887755102	0.3893132188	0.8475	0.8881578947	0.5625
445	0.6954314721	0.3890245155	0.85	0.8896103896	0.5708333333
446	0.6921119593	0.3887517527	0.84875	0.8888888889	0.5666666667
447	0.6921119593	0.3884401722	0.84875	0.8888888889	0.5666666667
448	0.6903553299	0.3881077562	0.8475	0.8831168831	0.5666666667
449	0.6903553299	0.3880354386	0.8475	0.8831168831	0.5666666667
450	0.6903553299	0.3878557922	0.8475	0.8831168831	0.5666666667
451	0.6903553299	0.387757598	0.8475	0.8831168831	0.5666666667
452	0.696969697	0.3875412798	0.85	0.8846153846	0.575
453	0.696969697	0.3873712232	0.85	0.8846153846	0.575
454	0.696969697	0.3871955949	0.85	0.8846153846	0.575
455	0.696969697	0.3869521603	0.85	0.8846153846	0.575
456	0.696969697	0.3867455326	0.85	0.8846153846	0.575
457	0.7002518892	0.386629504	0.85125	0.8853503185	0.5791666667
458	0.702020202	0.3861518494	0.8525	0.891025641	0.5791666667
459	0.702020202	0.3860411093	0.8525	0.891025641	0.5791666667
460	0.7052896725	0.3857601699	0.85375	0.8917197452	0.5833333333
461	0.7035175879	0.3856465098	0.8525	0.8860759494	0.5833333333
462	0.7035175879	0.38549263	0.8525	0.8860759494	0.5833333333
463	0.7035175879	0.3852607795	0.8525	0.8860759494	0.5833333333
464	0.7035175879	0.3850412512	0.8525	0.8860759494	0.5833333333
465	0.7052896725	0.3847743095	0.85375	0.8917197452	0.5833333333
466	0.7035175879	0.3846075099	0.8525	0.8860759494	0.5833333333
467	0.7035175879	0.3845974516	0.8525	0.8860759494	0.5833333333
468	0.7085427136	0.3845385427	0.855	0.8924050633	0.5875
469	0.7117794486	0.3841847202	0.85625	0.893081761	0.5916666667
470	0.7117794486	0.3841403553	0.85625	0.893081761	0.5916666667
471	0.7085427136	0.384062896	0.855	0.8924050633	0.5875
472	0.7117794486	0.3839863333	0.85625	0.893081761	0.5916666667
473	0.7117794486	0.3838683906	0.85625	0.893081761	0.5916666667
474	0.7117794486	0.3835478306	0.85625	0.893081761	0.5916666667
475	0.7117794486	0.3831873246	0.85625	0.893081761	0.5916666667
476	0.7117794486	0.3829216066	0.85625	0.893081761	0.5916666667
477	0.7117794486	0.3826483876	0.85625	0.893081761	0.5916666667
478	0.7117794486	0.3825481277	0.85625	0.893081761	0.5916666667
479	0.7117794486	0.3824529195	0.85625	0.893081761	0.5916666667
480	0.7167919799	0.3823901266	0.85875	0.8993710692	0.5958333333
481	0.72	0.3820163166	0.86	0.9	0.6
482	0.72	0.3817353465	0.86	0.9	0.6
483	0.72319202	0.3815854058	0.86125	0.900621118	0.6041666667
484	0.72319202	0.381278204	0.86125	0.900621118	0.6041666667
485	0.7213930348	0.3809379756	0.86	0.8950617284	0.6041666667
486	0.7213930348	0.3806212044	0.86	0.8950617284	0.6041666667
487	0.72319202	0.3804382666	0.86125	0.900621118	0.6041666667
488	0.72319202	0.3800413875	0.86125	0.900621118	0.6041666667
489	0.72319202	0.3799045746	0.86125	0.900621118	0.6041666667
490	0.72319202	0.3798611524	0.86125	0.900621118	0.6041666667
491	0.72	0.3795864604	0.86	0.9	0.6
492	0.72	0.3793985046	0.86	0.9	0.6
493	0.72	0.3791792767	0.86	0.9	0.6
494	0.72319202	0.3791129368	0.86125	0.900621118	0.6041666667
495	0.725	0.3787530868	0.8625	0.90625	0.6041666667
496	0.72319202	0.3786394124	0.86125	0.900621118	0.6041666667
497	0.72319202	0.3784600435	0.86125	0.900621118	0.6041666667
498	0.72	0.3782643773	0.86	0.9	0.6
499	0.72	0.3782460301	0.86	0.9	0.6
500	0.7245657568	0.378042024	0.86125	0.8957055215	0.6083333333
501	0.7245657568	0.3779448752	0.86125	0.8957055215	0.6083333333
502	0.7277227723	0.3776281882	0.8625	0.8963414634	0.6125
503	0.729528536	0.3772666747	0.86375	0.9018404908	0.6125
504	0.7277227723	0.3769854392	0.8625	0.8963414634	0.6125
505	0.7277227723	0.3767324232	0.8625	0.8963414634	0.6125
506	0.7277227723	0.3767143482	0.8625	0.8963414634	0.6125
507	0.7245657568	0.3764948836	0.86125	0.8957055215	0.6083333333
508	0.7263681592	0.3763114325	0.8625	0.9012345679	0.6083333333
509	0.7263681592	0.3761338128	0.8625	0.9012345679	0.6083333333
510	0.7263681592	0.3760705097	0.8625	0.9012345679	0.6083333333
511	0.7263681592	0.375941586	0.8625	0.9012345679	0.6083333333
512	0.7263681592	0.3758661772	0.8625	0.9012345679	0.6083333333
513	0.729528536	0.3755957181	0.86375	0.9018404908	0.6125
514	0.7277227723	0.3754062996	0.8625	0.8963414634	0.6125
515	0.7277227723	0.3751194072	0.8625	0.8963414634	0.6125
516	0.729528536	0.3748524763	0.86375	0.9018404908	0.6125
517	0.729528536	0.37458798	0.86375	0.9018404908	0.6125
518	0.729528536	0.3743176444	0.86375	0.9018404908	0.6125
519	0.729528536	0.3741583499	0.86375	0.9018404908	0.6125
520	0.729528536	0.3740162518	0.86375	0.9018404908	0.6125
521	0.729528536	0.3736383538	0.86375	0.9018404908	0.6125
522	0.729528536	0.3734261801	0.86375	0.9018404908	0.6125
523	0.729528536	0.3733257744	0.86375	0.9018404908	0.6125
524	0.7326732673	0.3731392432	0.865	0.9024390244	0.6166666667
525	0.7326732673	0.3729830649	0.865	0.9024390244	0.6166666667
526	0.7326732673	0.372572519	0.865	0.9024390244	0.6166666667
